(0.10203236, 0.10211204)
(0.12759732, 0.12726578)
(0.1334744, 0.13368244)
(0.24323396, 0.2441133)
(0.27353892, 0.27470887)
(0.19545351, 0.19601548)
(0.14253575, 0.143015)
(0.15632212, 0.15687144)
(0.3213089, 0.32175943)
(0.25031134, 0.2507741)
(0.11980512, 0.11982876)
(0.16984087, 0.17042707)
(0.034304198, 0.033099797)
(0.19986896, 0.20004055)
(0.13833451, 0.13870166)
(0.26241195, 0.26254115)
(0.21685104, 0.21752071)
(0.22423442, 0.22510068)
(0.30250773, 0.3031398)
(0.14876492, 0.14943495)
(0.17847265, 0.17946513)
(0.25434145, 0.25458238)
(0.22220163, 0.22366592)
(0.16801935, 0.16753319)
(0.22254395, 0.2232265)
(0.25905693, 0.25964728)
(0.136229, 0.13632216)
(0.15243857, 0.1527789)
(0.21004325, 0.2108613)
(0.2171054, 0.21772109)
(0.16916546, 0.16946672)
(0.13512298, 0.13510081)
(0.21024692, 0.2108613)
(0.34467265, 0.34410033)
(0.23960218, 0.24046648)
(0.25425452, 0.2552342)
(0.15273261, 0.1528803)
(0.23655559, 0.23690459)
(0.24688064, 0.24688631)
(0.18995498, 0.19030964)
(0.3215818, 0.32175943)
(0.13197006, 0.13252266)
(0.25523338, 0.25590342)
(0.19321139, 0.19399756)
(0.21174817, 0.21242692)
(0.30667827, 0.30714518)
(0.08003068, 0.08002645)
(0.18426807, 0.18538772)
(0.3273333, 0.32770792)
(0.17146914, 0.17152433)
(0.1593897, 0.1593032)
(0.14890118, 0.14919329)
(0.17584787, 0.17654042)
(0.06367258, 0.06318098)
(0.14277522, 0.14321584)
(0.30247638, 0.30278072)
(0.23984088, 0.24046648)
(0.19008534, 0.19083464)
(0.040769078, 0.040003635)
(0.29601362, 0.29635793)
(0.23745324, 0.23775417)
(0.16536967, 0.16569588)
(0.12794802, 0.12807295)
(0.29226118, 0.2921542)
(0.2682842, 0.26887146)
(0.26545742, 0.26603362)
(0.19859175, 0.1990711)
(0.30356953, 0.30413067)
(0.3217543, 0.32175943)
(0.20704253, 0.20709826)
(0.27402702, 0.27470887)
(0.25431773, 0.2541445)
(0.13148214, 0.13221528)
(0.21309724, 0.21301985)
(0.3158175, 0.3153397)
(0.22511438, 0.22600085)
(0.22480462, 0.22510068)
(0.23702767, 0.23758844)
(0.2392676, 0.23992968)
(0.10134111, 0.10102285)
(0.23110169, 0.2313349)
(0.25482965, 0.2552342)
(0.15498348, 0.15474704)
(0.2207265, 0.22099158)
(0.21242191, 0.21301985)
(0.31233796, 0.31263125)
(0.21146606, 0.2108613)
(0.19890128, 0.19884914)
(0.1494795, 0.14954625)
(0.2916959, 0.29229555)
(0.1288741, 0.12927276)
(0.11331943, 0.112703085)
(0.22902448, 0.2298156)
(0.29826123, 0.29822463)
(0.053470626, 0.052555025)
(0.13053912, 0.1306291)
(0.1172513, 0.11696429)
(0.14274216, 0.14335)
(0.24128288, 0.24146515)
(0.3092412, 0.309877)
(0.09040445, 0.09120833)
(0.08921497, 0.08926931)
(0.119907916, 0.11982876)
(0.29982105, 0.29997414)
(0.30942848, 0.30963403)
(0.35620344, 0.3584696)
(0.18173076, 0.18202503)
(0.2985953, 0.29918623)
(0.10425294, 0.10473389)
(0.11893751, 0.118973486)
(0.051238682, 0.051574744)
(0.07351615, 0.07350146)
(0.26575866, 0.26603362)
(0.10171191, 0.101619035)
(0.2655367, 0.2660701)
(0.2727631, 0.2739449)
(0.21147038, 0.21166985)
(0.18398805, 0.18477331)
(0.26148617, 0.261514)
(0.29958436, 0.29997414)
(0.11731106, 0.117491804)
(0.139767, 0.14032194)
(0.14619686, 0.14613663)
(0.18442334, 0.18521583)
(0.046922337, 0.046417963)
(0.25929064, 0.25964728)
(0.27773872, 0.27806607)
(0.16467999, 0.16494244)
(0.23512305, 0.2349806)
(0.03305096, 0.03161096)
(0.17487492, 0.1753061)
(0.20534943, 0.20615084)
(0.22891042, 0.22966692)
(0.3001592, 0.300349)
(0.13683568, 0.13590026)
(0.22171089, 0.22225185)
(0.16228102, 0.16210459)
(0.13202713, 0.13255331)
(0.30035076, 0.300349)
(0.26267734, 0.2633322)
(0.09777804, 0.09766012)
(0.2745859, 0.27461794)
(0.16327645, 0.16366775)
(0.08839898, 0.08822497)
(0.30407664, 0.30454034)
(0.13776429, 0.13844869)
(0.3438921, 0.34410033)
(0.23707865, 0.23775417)
(0.32912394, 0.3290175)
(0.0828388, 0.082636766)
(0.07261715, 0.072405346)
(0.20066565, 0.20104691)
(0.18466862, 0.18538772)
(0.12902746, 0.12947735)
(0.21636875, 0.21652704)
(0.24516104, 0.24515365)
(0.3068681, 0.30743515)
(0.07722132, 0.07711982)
(0.1813095, 0.18237083)
(0.050455805, 0.050253365)
(0.18505624, 0.18538772)
(0.29702044, 0.29726177)
(0.2027877, 0.2031923)
(0.1666491, 0.16717814)
(0.25076824, 0.2507741)
(0.16481279, 0.16535448)
(0.24001518, 0.23992968)
(0.15550047, 0.15626702)
(0.20732246, 0.20786066)
(0.104978874, 0.10454382)
(0.26686266, 0.26742008)
(0.119501054, 0.11957216)
(0.29466477, 0.29550835)
(0.166268, 0.16717814)
(0.237812, 0.23775417)
(0.23192354, 0.23270945)
(0.21448955, 0.21447122)
(0.10567781, 0.10589383)
(0.14222534, 0.14218868)
(0.07754159, 0.0767369)
(0.15766813, 0.15804534)
(0.13742554, 0.13788743)
(0.052133664, 0.05174365)
(0.1029573, 0.1032025)
(0.120541446, 0.1209523)
(0.2995962, 0.29925177)
(0.17269947, 0.17363429)
(0.3515536, 0.3514577)
(0.19206403, 0.19320785)
(0.3124431, 0.31263125)
(0.26453733, 0.26542673)
(0.13516088, 0.1346424)
(0.27956524, 0.280401)
(0.048132975, 0.0472323)
(0.058343027, 0.058443524)
(0.12543972, 0.12529498)
(0.1291763, 0.12927276)
(0.1818479, 0.18216205)
(0.12111659, 0.1214225)
(0.18132499, 0.18202503)
(0.09250339, 0.09248619)
(0.07567236, 0.075562984)
(0.31479844, 0.3147766)
(0.070771895, 0.07089358)
(0.23400514, 0.23476069)
(0.14269212, 0.143015)
(0.2322003, 0.23270945)
(0.26691854, 0.2673598)
(0.14941569, 0.14986728)
(0.23750977, 0.23775417)
(0.18524806, 0.18567717)
(0.19735183, 0.19766946)
(0.26512823, 0.26542673)
(0.30948755, 0.309877)
(0.24441232, 0.24515365)
(0.14285645, 0.143015)
(0.055776548, 0.05507563)
(0.3274527, 0.3288646)
(0.30108583, 0.30152288)
(0.3492737, 0.34865636)
(0.18395893, 0.18380684)
(0.3150021, 0.3147766)
(0.30264893, 0.30278072)
(0.3092502, 0.309877)
(0.119430035, 0.119198866)
(0.25001675, 0.25056937)
(0.25865123, 0.25896)
(0.24316129, 0.2441133)
(0.34667876, 0.3463443)
(0.1990799, 0.19884914)
(0.14930715, 0.14954625)
(0.118407175, 0.118875)
(0.3184606, 0.3196589)
(0.058462817, 0.058379427)
(0.21278836, 0.21301985)
(0.18613806, 0.18664004)
(0.11102404, 0.11179922)
(0.116472326, 0.11646604)
(0.23858671, 0.23903981)
(0.16727372, 0.16764002)
(0.10576146, 0.10544474)
(0.20679845, 0.20711371)
(0.28492758, 0.28550833)
(0.2915623, 0.29229555)
(0.2798058, 0.27980262)
(0.11674388, 0.11626411)
(0.2852393, 0.28550833)
(0.32833907, 0.3288646)
(0.18171437, 0.18216205)
(0.0396513, 0.03864244)
(0.23173366, 0.2313349)
(0.24668199, 0.24688631)
(0.059783652, 0.05960447)
(0.30351028, 0.30413067)
(0.10549547, 0.10574029)
(0.11322355, 0.11340938)
(0.24360284, 0.2441133)
(0.21418588, 0.21447122)
(0.34479412, 0.34512743)
(0.23741564, 0.23758844)
(0.29984573, 0.29997414)
(0.13422681, 0.1346424)
(0.055920217, 0.055804946)
(0.23818019, 0.23821592)
(0.27722225, 0.2779848)
(0.15589617, 0.15669326)
(0.3068245, 0.30714518)
(0.32835892, 0.3290175)
(0.06932801, 0.06934635)
(0.23772024, 0.23775417)
(0.26052102, 0.26093996)
(0.077404216, 0.076665066)
(0.14027052, 0.1407595)
(0.21291971, 0.21301985)
(0.19643669, 0.19667788)
(0.097980395, 0.09758006)
(0.31695813, 0.3171115)
(0.2652673, 0.26542673)
(0.15124473, 0.15110941)
(0.21605864, 0.21652704)
(0.3022518, 0.3031398)
(0.12098536, 0.1214225)
(0.32762316, 0.3288646)
(0.1909852, 0.19119619)
(0.20097153, 0.20104691)
(0.32975852, 0.33035013)
(0.16169156, 0.16210459)
(0.25882322, 0.25896)
(0.24934657, 0.25014046)
(0.14359562, 0.1443068)
(0.2858886, 0.28573498)
(0.27485564, 0.27592072)
(0.1306821, 0.1306285)
(0.23636779, 0.23690459)
(0.061319504, 0.06098731)
(0.19212373, 0.19254619)
(0.087744705, 0.08674594)
(0.21457894, 0.21499361)
(0.10775308, 0.107434765)
(0.19055413, 0.19083464)
(0.24176235, 0.24228966)
(0.3082185, 0.30883187)
(0.27159122, 0.2721213)
(0.08235566, 0.08200229)
(0.32824054, 0.3288646)
(0.0863958, 0.08674594)
(0.23622926, 0.23623845)
(0.3096954, 0.309877)
(0.24015959, 0.24060296)
(0.26481152, 0.2660701)
(0.09477388, 0.09487348)
(0.3042572, 0.30454034)
(0.24719964, 0.24823448)
(0.07746963, 0.0767369)
(0.2448639, 0.24557422)
(0.24096091, 0.24146515)
(0.30609724, 0.30743515)
(0.29956886, 0.29997414)
(0.25422025, 0.25458238)
(0.028352395, 0.027096514)
(0.15567894, 0.15626702)
(0.25402367, 0.25458238)
(0.24139303, 0.24146515)
(0.1385687, 0.13870166)
(0.18992727, 0.19030964)
(0.3253387, 0.325502)
(0.19738623, 0.19777411)
(0.30058578, 0.300349)
(0.29990688, 0.300349)
(0.28218722, 0.2826665)
(0.07795804, 0.0786456)
(0.22468144, 0.22510068)
(0.12496705, 0.1260885)
(0.21550293, 0.21603438)
(0.2070262, 0.20807469)
(0.2971432, 0.29726177)
(0.27126464, 0.2721213)
(0.17919849, 0.17946513)
(0.18567574, 0.18521583)
(0.30985585, 0.309877)
(0.11698328, 0.11701511)
(0.17083342, 0.17129935)
(0.21245284, 0.21242692)
(0.11868398, 0.118875)
(0.0766986, 0.076288104)
(0.3034844, 0.30413067)
(0.27965918, 0.280401)
(0.20559902, 0.20524698)
(0.10170449, 0.101619035)
(0.12780905, 0.12764896)
(0.21550225, 0.21603438)
(0.31642962, 0.31686372)
(0.20380433, 0.20375155)
(0.042831127, 0.04264441)
(0.31027967, 0.31065547)
(0.2951036, 0.29550835)
(0.31561613, 0.31569776)
(0.23644282, 0.23690459)
(0.03861631, 0.038389735)
(0.23571551, 0.23623845)
(0.15335923, 0.15378416)
(0.044352315, 0.043330655)
(0.2205487, 0.22152054)
(0.22980106, 0.23050094)
(0.08668581, 0.08648267)
(0.34047455, 0.34125066)
(0.16557091, 0.16569588)
(0.20963922, 0.21041201)
(0.14023371, 0.13870166)
(0.27704853, 0.2779848)
(0.2826769, 0.2829484)
(0.17134802, 0.17152433)
(0.12847228, 0.12863366)
(0.30714938, 0.30743515)
(0.30958903, 0.309877)
(0.31529817, 0.3153397)
(0.25034294, 0.2507741)
(0.24562411, 0.24515365)
(0.13019931, 0.1306285)
(0.068169355, 0.06792497)
(0.19492559, 0.19601548)
(0.064108215, 0.06318098)
(0.07426663, 0.07368022)
(0.20276071, 0.20286791)
(0.22951336, 0.22964638)
(0.18854061, 0.18876444)
(0.12684047, 0.12782137)
(0.173362, 0.1739561)
(0.32742655, 0.3271166)
(0.18569219, 0.18567717)
(0.21227859, 0.21301985)
(0.3166111, 0.31686372)
(0.19503479, 0.19556072)
(0.24176838, 0.24228966)
(0.32851037, 0.3290175)
(0.1325543, 0.13274282)
(0.2715994, 0.2721213)
(0.31520995, 0.3153397)
(0.21439818, 0.21499361)
(0.26969323, 0.2704346)
(0.089526, 0.08902738)
(0.24691735, 0.24688631)
(0.05491822, 0.054118205)
(0.24188723, 0.24228966)
(0.19869177, 0.1990711)
(0.20631434, 0.20709826)
(0.049443915, 0.05008522)
(0.24104346, 0.24146515)
(0.15806426, 0.15874103)
(0.30264208, 0.3031398)
(0.30533928, 0.30558205)
(0.2640203, 0.26481226)
(0.21353868, 0.21391791)
(0.2103126, 0.2108613)
(0.09491654, 0.09420676)
(0.27149245, 0.2721213)
(0.15243854, 0.1527789)
(0.17467533, 0.1743713)
(0.30445507, 0.30454034)
(0.11352305, 0.1137652)
(0.12781139, 0.12782137)
(0.26969776, 0.2704346)
(0.1333307, 0.13368575)
(0.14041431, 0.1412258)
(0.17309786, 0.1739129)
(0.04953182, 0.04898208)
(0.21006742, 0.20969363)
(0.20199546, 0.20243537)
(0.26434273, 0.26481226)
(0.10894841, 0.10868875)
(0.28479987, 0.28550833)
(0.206958, 0.20709826)
(0.27415556, 0.27461794)
(0.27570662, 0.27592072)
(0.23160316, 0.23168232)
(0.21720736, 0.21752071)
(0.15437177, 0.15474704)
(0.17563756, 0.17574212)
(0.09322004, 0.09248619)
(0.21331258, 0.21301985)
(0.17389002, 0.17483504)
(0.3084726, 0.30883187)
(0.27090636, 0.2718222)
(0.12930436, 0.12927276)
(0.14590248, 0.14674485)
(0.23216571, 0.23270945)
(0.14494847, 0.14486866)
(0.26192603, 0.26232266)
(0.18011321, 0.18064955)
(0.11535061, 0.115716614)
(0.102774635, 0.10182433)
(0.22754265, 0.2273715)
(0.22486994, 0.22600085)
(0.31212053, 0.31263125)
(0.3043343, 0.30454034)
(0.19694975, 0.19860753)
(0.26825088, 0.26887146)
(0.21383373, 0.21391791)
(0.3120996, 0.31263125)
(0.17369837, 0.1739129)
(0.15638901, 0.15659563)
(0.07542003, 0.07565527)
(0.14557087, 0.14613663)
(0.17312317, 0.17363429)
(0.19648112, 0.19667788)
(0.11301687, 0.11316911)
(0.17867535, 0.17896838)
(0.20334236, 0.2031923)
(0.31468114, 0.3153397)
(0.088420905, 0.08863065)
(0.24384195, 0.2441133)
(0.16735147, 0.16717814)
(0.1728113, 0.17363429)
(0.23125285, 0.23168232)
(0.20404056, 0.20375155)
(0.23102514, 0.2313349)
(0.2736952, 0.27461794)
(0.27495816, 0.27592072)
(0.19380048, 0.19399756)
(0.17671813, 0.17675747)
(0.19878921, 0.1990711)
(0.1473795, 0.14789645)
(0.15202436, 0.15212697)
